#{"t_start": 1784736246.8869, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
355.911095,55,0.124876
296.519118,49,0.236189
455.632483,68,0.386072
266.276864,43,0.483876
336.001941,53,0.613123
562.422633,80,0.796771
627.995929,93,1.003051
212.912106,37,1.091089
430.781058,67,1.243877
612.996784,86,1.434033
542.642184,79,1.610469
408.721563,62,1.752506
224.390925,40,1.842836
567.002196,83,2.028141
315.088201,52,2.146788
474.831191,69,2.301457
625.022384,87,3.309847
452.128384,67,3.460544
398.710142,61,3.604108
254.595957,43,3.701337
326.817121,53,3.831454
335.710271,52,3.950721
462.626651,68,4.099607
278.908631,44,4.199821
1178.280988,156,4.55751
389.044019,60,4.692529
494.003909,72,4.851996
847.840535,119,5.553861
290.066508,47,5.66082
412.814495,65,5.805367
524.612126,76,6.772923
311.48667,52,6.890696
489.782787,72,7.052576
255.642166,44,7.153624
237.933959,42,7.246234
334.381789,52,7.363654
211.184686,39,7.447974
312.964226,49,7.559908
439.199362,66,7.713102
607.069496,86,7.900086
379.836328,59,8.031205
804.94775,110,8.278515
409.0859,63,8.421039
510.223301,74,8.590182
370.188042,57,8.720198
579.721304,83,8.907364
573.589791,88,9.977659
449.090269,69,10.152463
416.532277,64,10.31637
546.554118,78,10.510031
710.524433,99,10.736125
450.055037,67,10.882165
699.24598,99,11.108744
863.588469,120,11.377892
425.490761,65,12.130442
628.893868,88,12.324149
1006.191681,137,12.636418
398.150675,61,12.772221
476.859893,73,13.743406
482.243424,72,13.9028
387.665476,61,14.037386
581.759869,83,14.22121
748.368335,105,14.467244
532.244381,76,14.645929
565.258943,83,14.839852
813.297597,112,15.109819
1543.451494,201,15.561102
876.159087,121,15.829761
249.808962,45,15.964503
811.414304,111,17.033583
1021.267554,139,17.331516
1258.944585,165,17.689048
921.587956,125,18.993845
1763.316717,227,19.483814
776.464896,108,19.720864
803.601348,112,19.968359
2597.177625,330,21.489967
3161.584577,400,22.348732
1499.77304,197,22.776481
617.091051,87,22.968381
2622.290251,347,24.516752
4192.53024,531,27.272986
1571.426719,203,27.707598
