#{"t_start": 1784826726.506362, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
651.999921,95,0.227703
440.449188,66,0.378158
413.820977,63,0.523205
641.414767,93,0.738868
405.098492,60,0.876968
190.306042,34,0.955986
390.26794,60,1.094482
470.054595,70,1.241778
447.619346,66,1.382801
241.826999,41,1.476074
209.88302,37,1.557555
423.656121,62,1.697456
325.963464,54,1.81855
548.105161,78,1.993433
628.332053,89,2.193546
250.442162,42,2.288278
558.011217,81,2.859379
489.045841,71,3.017835
413.767439,62,3.152217
612.237788,85,3.343197
601.197643,84,3.533273
487.620309,71,3.690829
415.387298,65,3.836283
592.289847,83,4.023063
278.01819,48,4.130064
779.436979,107,4.364122
586.066461,84,4.561845
377.728927,58,4.68691
773.021054,105,4.919682
372.873498,63,5.448496
539.632643,79,5.619518
486.287931,74,5.776804
675.308932,93,5.980983
407.59534,64,6.121543
294.783707,50,6.231348
404.06763,63,6.368874
514.899656,76,6.535762
550.618353,83,6.716545
349.503763,56,6.838945
856.185952,116,7.092464
355.368298,55,7.213038
750.434789,106,7.441888
628.498766,89,8.028856
522.275595,76,8.196635
728.631955,101,8.419416
669.796722,97,8.630741
614.926093,88,8.825254
631.775106,89,9.014587
413.639897,67,9.163228
635.915024,94,9.366073
757.457694,106,9.596975
873.366076,119,9.85864
671.172822,97,10.067226
543.607465,79,10.239883
678.746213,98,10.843952
569.232476,80,11.01668
789.630659,112,11.261622
641.651041,92,11.462012
677.53428,98,11.675252
570.557313,85,11.85893
681.84549,95,12.068249
879.74197,121,12.334331
1059.079844,142,12.643427
610.123924,87,12.83574
729.459601,107,13.481366
722.181568,104,13.708588
779.94819,107,13.940988
861.407573,119,14.198815
932.173203,128,14.478957
929.907051,126,14.754905
888.991109,123,15.02609
908.08739,124,15.304497
1367.472287,179,16.106547
773.73091,109,16.344946
603.856456,88,16.539953
975.691354,133,16.838599
1024.073247,138,17.134938
900.565062,123,17.399988
1398.578368,183,17.807591
1429.68268,187,18.609244
976.27177,131,18.914952
1378.597942,180,19.309947
1034.982681,142,19.617793
1112.142975,149,19.938101
832.030044,114,20.184639
1467.758369,191,20.600032
1089.113297,146,21.30959
1122.081011,150,21.6315
775.839821,108,21.867415
1004.010974,136,22.165131
1180.412553,160,22.513047
1029.84266,140,22.816283
674.411534,97,23.030972
975.638591,132,23.316913
838.204896,117,23.96437
1217.05864,161,24.310302
1034.939905,140,24.61528
883.54328,124,24.878782
993.198108,137,25.17636
1258.076744,166,25.546853
676.155128,97,25.758502
1033.020781,141,26.455112
1338.602189,180,26.844103
878.128014,122,27.105989
951.469838,131,27.388887
1173.491583,156,27.726821
1048.668154,142,28.034417
