episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9919574424248532,-29676.425297139896,-14.838212648569948,2000,0,0,0,2.998500479099521,1.8207693531800662,89.37
2,4000,1,smoke_nominal,0.0,0.9839796323295358,-29722.505096914792,-14.861252548457395,2000,0,0,0,3.0121599740750966,1.5477040736973773,90.39
3,6000,1,smoke_nominal,0.0,0.9760660484574567,-29797.14789582344,-14.89857394791172,2000,0,0,0,3.023343085024629,1.537569534423606,90.015
4,8000,1,smoke_nominal,0.0,0.9682161737484578,-29645.406859136085,-14.822703429568042,2000,0,0,0,2.9877228776218145,1.804274205801295,89.46
5,10000,1,smoke_nominal,0.0,0.9604294953050292,-29728.335583517903,-14.864167791758952,2000,0,0,0,3.00862106399104,1.550233029644934,90.105
6,12000,1,smoke_nominal,0.0,0.9527055043587982,-29777.974354875936,-14.888987177437969,2000,0,0,0,3.0152332365534638,1.6001199954052203,88.035
7,14000,1,smoke_nominal,0.0,0.9450436962372869,-29626.47816064689,-14.813239080323445,2000,0,0,0,2.9827494923975912,1.8277906029611526,90.195
8,16000,1,smoke_nominal,0.0,0.9374435703309377,-29729.3699423261,-14.864684971163049,2000,0,0,0,3.0045608891302638,1.6121987574391414,88.545
9,18000,1,smoke_nominal,0.0,0.9299046300604047,-29646.27369950921,-14.823136849754604,2000,0,0,0,2.9840875080384204,1.7890485681193196,88.77
10,20000,1,smoke_nominal,0.0,0.922426382844107,-29704.422425052006,-14.852211212526003,2000,0,0,0,3.001953850414192,1.7211235686711184,90.9
11,22000,1,smoke_nominal,0.0,0.915008340066046,-29589.004819283036,-14.794502409641519,2000,0,0,0,2.974353293419348,1.7561905574507781,91.41
12,24000,1,smoke_nominal,0.0,0.9076500170438784,-29775.57006123538,-14.887785030617689,2000,0,0,0,3.0148251212331845,1.5647502083738016,90.645
13,26000,1,smoke_nominal,0.0,0.9003509329972484,-29591.054666619748,-14.795527333309874,2000,0,0,0,2.9747077039430576,1.8741857855850075,90.615
14,28000,1,smoke_nominal,0.0,0.8931106110163752,-29729.272814205226,-14.864636407102612,2000,0,0,0,3.013445667087665,1.583223450968455,90.57
15,30000,1,smoke_nominal,0.0,0.8859285780308912,-29635.5068639385,-14.81775343196925,2000,0,0,0,2.983451561761114,1.877316985693891,90.015
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-16094.652197649815,-8.047326098824907,2000,0,0,0,1.9464682969347074,9.206193866928912,115.515
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-25643.624824552662,-12.821812412276332,2000,0,0,0,2.5893449073822064,4.664305808608762,81.465
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-25884.125114123297,-12.942062557061648,2000,0,0,0,2.5940196892880145,4.618891830822374,90.825
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-23121.78778930723,-11.560893894653615,2000,0,0,0,2.404967843771826,5.536463867249091,121.29
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-18675.469456025137,-9.337734728012569,2000,0,0,0,2.0933099808445346,7.854907237692849,114.885
