#{"t_start": 1784825482.85948, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
397.833698,62,0.162176
496.962848,73,0.337663
572.727671,80,0.542058
347.933786,56,0.684382
850.678367,118,0.985214
273.435568,46,1.109682
525.524932,77,1.290911
551.751543,81,1.488615
382.762262,58,1.636791
667.477225,93,1.856026
337.138789,55,1.988617
323.436811,54,2.116736
496.681163,76,2.299116
508.866294,75,2.475652
515.193677,75,3.072072
525.590237,75,3.253082
431.061955,67,3.411875
430.919184,64,3.580109
301.037608,48,3.693729
311.72991,51,3.819638
591.290732,85,4.023148
510.892114,75,4.202999
431.909506,68,4.362818
342.708397,54,4.490647
865.514712,118,4.769826
237.496015,41,4.863007
744.531234,107,5.121145
401.473079,61,5.266333
356.926464,55,5.39392
426.162048,65,5.958272
422.5663,64,6.108232
611.907165,86,6.308143
660.91108,94,6.52071
549.516651,78,6.707649
309.616492,50,6.825707
438.51884,68,6.984216
937.745273,125,7.27889
652.248422,90,7.485824
318.864601,53,7.60837
894.641788,122,7.891539
364.312381,58,8.025295
574.638084,85,8.642578
724.545231,101,8.884308
504.015921,79,9.066719
833.048481,112,9.325052
595.171243,87,9.53222
513.720289,76,9.708926
593.170331,89,9.918162
554.203939,80,10.109935
635.029941,92,10.319483
844.450445,117,10.589539
598.668492,87,10.787701
477.810605,73,10.958817
724.428225,104,11.612751
531.872566,77,11.791699
619.221239,89,11.993321
737.44633,103,12.231438
586.360975,84,12.427717
636.223502,93,12.644616
533.768211,81,12.829156
475.003898,72,12.990982
613.628748,87,13.19393
486.928201,71,13.362006
725.189046,104,13.603861
608.664008,86,14.212147
936.849781,128,14.505275
836.353516,115,14.774081
1018.084866,140,15.091529
1434.06312,186,15.518337
685.388352,95,15.736415
694.495667,98,15.96182
616.649755,87,16.166925
596.549167,86,16.364202
866.946687,118,17.050995
876.052937,121,17.333589
684.813994,98,17.55489
1124.042362,152,17.906362
748.865366,103,18.148647
946.983579,129,18.441991
893.867577,122,18.721499
802.623819,110,18.974268
928.740833,125,19.264868
1028.327389,136,19.987022
1356.506891,178,20.403774
951.53304,128,20.694232
980.537712,132,20.99035
739.858915,103,21.232632
914.361744,126,21.519207
1071.355537,146,21.855016
1684.641403,220,22.775374
970.196392,132,23.076401
1240.281069,165,23.460139
730.081919,101,23.696167
2643.327735,334,24.460237
1050.570929,140,24.774659
1204.847872,159,25.551864
1133.130958,155,25.909442
1700.492517,220,26.412871
1103.233351,149,26.747274
752.536194,104,26.984323
1095.011211,148,27.323868
1082.422312,145,28.064806
1939.255739,250,28.635722
1592.63332,207,29.111041
2192.95058,280,29.744281
1590.077631,207,30.218108
1208.794063,163,31.001311
1789.822459,234,31.534724
2710.027121,341,32.351389
2650.673037,340,33.124158
1162.193358,154,33.890162
2705.508557,358,34.701784
3135.387246,397,35.593143
24692.914091,3001,43.587751
24723.941208,3001,51.550984
24730.292279,3001,59.524899
24737.566368,3001,67.501888
24731.535027,3001,75.483724
24739.828073,3001,83.502513
24734.130973,3001,98.442905
24745.983498,3001,106.526
24745.524773,3001,114.499071
24736.834417,3001,122.423525
24745.721549,3001,130.412769
24738.799125,3001,138.440666
24728.047454,3001,146.014391
24739.777921,3001,154.13512
24744.977958,3001,162.327982
24752.914322,3001,170.532043
24745.59698,3001,185.81954
24739.182098,3001,194.006345
24737.973172,3001,202.197033
3821.155586,480,203.724287
24753.804339,3001,211.458355
3320.191721,421,212.849302
24739.3382,3001,221.36317
24740.318445,3001,230.00727
24735.79181,3001,238.11605
24751.388927,3001,246.297246
24750.14989,3001,254.393848
24702.325595,3001,262.043436
5834.815257,724,264.104005
24746.868939,3001,279.123971
24742.960395,3001,287.273426
24725.188537,3001,295.327846
24740.500098,3001,303.310032
24744.757747,3001,311.30905
24748.662689,3001,319.353085
24707.054724,3001,327.445538
24735.130181,3001,335.518205
24750.581995,3001,343.566361
24754.401114,3001,351.161455
24702.29778,3001,366.315973
24718.026364,3001,374.560598
24626.072119,3001,382.803668
24746.932396,3001,391.09465
24713.185905,3001,399.393626
24741.522457,3001,407.613634
24710.251171,3001,415.872332
24727.105419,3001,424.036098
24731.27106,3001,432.203388
24739.02102,3001,440.403744
24725.20333,3001,448.584737
24746.059541,3001,463.51941
24738.729734,3001,471.371356
24748.535623,3001,479.25176
24734.793973,3001,486.691153
24749.035379,3001,494.501255
24744.716161,3001,502.266262
24745.168528,3001,510.01915
24731.693517,3001,517.783616
24750.202252,3001,525.508341
24747.51725,3001,533.23776
24740.492959,3001,547.491688
24752.981474,3001,555.242274
24746.732295,3001,563.012032
24747.089335,3001,570.789319
24749.567192,3001,578.491073
24751.667031,3001,586.219432
24752.424934,3001,593.877873
24743.73292,3001,601.150411
24743.475991,3001,608.895393
24743.979074,3001,616.564692
24747.954937,3001,630.840924
24748.036989,3001,638.708917
24746.434487,3001,646.446098
24746.317865,3001,654.149223
24747.540526,3001,661.880752
24752.937714,3001,669.588562
24745.921219,3001,677.255455
24747.59543,3001,685.002227
24743.766111,3001,692.745576
24750.469471,3001,700.558162
24736.801994,3001,708.228959
