timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
352,271.593212,44,6.172573,6.172573,0.0,0.0
360,266.248577,45,5.916635044444445,6.044604022222222,0.0,0.0
416,330.209842,52,6.350189269230769,6.1464657712250705,0.0,0.0
480,376.72956,60,6.278826,6.179555828418803,0.0,0.0
520,436.039743,65,6.708303738461538,6.28530541042735,0.0,0.0
568,484.609076,71,6.825479943661972,6.375334499299787,0.0,0.0
616,529.665955,77,6.878778636363637,6.447255090308908,0.0,0.0
744,636.290338,93,6.84183159139785,6.496577152945026,0.0,0.0
792,326.782175,54,6.051521759259259,6.447126553646608,0.0,0.0
960,405.604117,60,6.760068616666667,6.478420759948614,0.0,0.0
1008,554.895358,82,6.76701656097561,6.504656741860159,0.0,0.0
1032,378.711357,58,6.529506155172414,6.506727526302846,0.0,0.0
1048,429.33786,66,6.505119090909091,6.506603800503327,0.0,0.0
1056,341.77434,55,6.214078909090909,6.48570916540244,0.0,0.0
1184,663.316131,96,6.90954303125,6.513964756458944,0.0,0.0
1192,346.520365,56,6.187863660714286,6.493583437974903,0.0,0.0
1448,315.190886,50,6.30381772,6.482420748682261,0.0,0.0
1512,653.172378,90,7.257470866666666,6.525479088570283,0.0,0.0
1520,430.808671,64,6.731385484375,6.536316267296847,0.0,0.0
1544,413.669367,61,6.781465032786886,6.54857370557135,0.0,0.0
1616,338.34324,54,6.265615555555555,6.53509950795155,0.0,0.0
1632,586.457379,84,6.981635464285714,6.55539659687583,0.0,0.0
1664,367.986653,59,6.2370619152542375,6.541555958544456,0.0,0.0
1816,680.513169,98,6.944011928571428,6.5583249572955795,0.0,0.0
1904,296.250975,48,6.171895312499999,6.542867771503756,0.0,0.0
1920,262.746828,47,5.590358042553191,6.506232781928735,0.0,0.0
1976,442.626389,66,6.70646043939394,6.513648621094113,0.0,0.0
2080,329.200399,52,6.330776903846154,6.507117488335257,0.0,0.0
2088,372.15512,59,6.307713898305085,6.500241502472147,0.0,0.0
2096,367.329953,58,6.333275051724137,6.494675954113881,0.0,0.0
2136,549.339344,78,7.042812102564103,6.523683924199351,0.0,0.0
2200,225.172875,37,6.085753378378379,6.529321201997149,0.0,0.0
2216,318.614391,50,6.37228782,6.530057820356123,0.0,0.0
2440,369.905772,58,6.3776857241379314,6.533353144494055,0.0,0.0
2504,330.718175,52,6.359964903846153,6.521741850006875,0.0,0.0
2568,267.537232,44,6.080391636363637,6.49690557309693,0.0,0.0
2584,392.097539,61,6.427828508196721,6.481873902158032,0.0,0.0
2608,602.131964,86,7.001534465116279,6.48719733128198,0.0,0.0
2648,432.267206,64,6.75417509375,6.510619109098339,0.0,0.0
2656,380.764108,57,6.680072070175439,6.507952557548632,0.0,0.0
2728,553.124969,81,6.828703320987654,6.510008782882366,0.0,0.0
2944,284.84851,47,6.06060659574468,6.494378797568109,0.0,0.0
2944,383.660089,63,6.089842682539683,6.480536250622462,0.0,0.0
2968,373.193262,58,6.434366586206897,6.487879173192995,0.0,0.0
3000,247.524815,44,5.625563977272727,6.445079871393751,0.0,0.0
3048,343.365388,55,6.243007054545455,6.446917984521456,0.0,0.0
3112,358.476157,57,6.289055385964912,6.446425906720288,0.0,0.0
3152,486.005952,71,6.845154253521127,6.432682019615436,0.0,0.0
3264,421.68419,67,6.293793880597015,6.418095632822836,0.0,0.0
3288,219.031084,40,5.4757771,6.37457270172994,0.0,0.0
