#{"t_start": 1784835310.503852, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
582.924319,83,0.189811
379.680981,60,0.321182
421.623727,65,0.459729
317.543598,51,0.570636
491.030126,73,0.732988
315.625407,50,0.847235
255.769927,43,0.941678
680.162959,93,1.154151
276.63835,45,1.255347
477.193861,70,1.414279
331.321745,53,1.533307
219.226463,39,1.624951
502.087798,72,1.785908
209.627993,36,1.867844
174.650414,32,1.936797
342.667477,52,2.050642
318.182642,51,2.165093
432.048573,65,2.983921
269.085607,45,3.08536
737.30535,102,3.312813
411.736766,65,3.469968
1351.623378,175,3.866195
504.634791,73,4.027079
312.129581,51,4.141924
779.787497,109,4.385597
492.498526,75,4.553125
340.95777,53,4.669849
374.097839,57,4.799403
431.035116,64,4.940932
606.081044,88,5.131593
317.36566,53,5.25291
980.465201,130,6.17267
254.722409,42,6.266209
383.873094,57,6.397322
373.944494,59,6.524262
373.92512,61,6.664028
748.242718,104,6.897413
239.435232,41,6.988001
358.208178,55,7.110556
1282.395279,172,7.491981
320.187154,50,7.613542
531.22849,76,7.776971
406.924903,63,7.918001
769.999835,105,8.149203
641.976043,90,8.988123
249.948646,43,9.084135
300.791658,50,9.191933
636.593275,89,9.395357
726.692096,101,9.61634
619.912337,90,9.815176
414.037233,65,9.956484
797.944946,109,10.200174
904.522914,123,10.470155
586.458633,82,10.657155
514.967488,75,10.824883
387.343062,60,10.957233
577.209838,82,11.769562
503.420297,74,11.93253
541.86917,81,12.112195
468.45692,70,12.27137
644.007572,91,12.472878
743.946647,102,12.695997
697.268047,97,12.911731
649.731102,91,13.113009
795.39017,109,13.35594
525.90226,77,13.528649
530.18232,76,13.695866
461.557036,69,13.8542
1262.255574,166,14.856956
917.346494,124,15.128216
1278.430438,168,15.501488
910.563361,122,15.770556
1221.984451,162,16.12806
699.018488,96,16.339408
887.433844,121,16.608585
719.569891,101,16.826978
1091.23625,147,17.782543
868.695431,119,18.047139
902.345754,123,18.318082
1139.404809,153,18.654771
1230.648706,161,19.001054
1689.412449,221,19.480212
638.066363,94,19.684316
1342.671308,179,20.710346
504.112094,72,20.865779
660.712112,94,21.068981
1066.443169,142,21.3824
1675.348587,219,21.860193
1326.615492,173,22.239786
898.430959,121,22.509062
969.121329,131,23.444994
2888.869277,364,24.229888
1172.913117,154,24.561272
1612.184333,208,25.011165
1182.444539,158,25.352493
1017.900754,136,26.282878
1706.430588,220,26.757722
1247.36782,163,27.1132
1649.131137,214,27.579291
2533.100942,320,28.266198
2453.741239,311,29.576808
1418.986112,189,29.98596
3906.95013,489,31.06325
1957.096028,250,32.248015
6167.970996,761,33.879289
3017.531501,379,35.329421
2493.345601,316,36.010667
1652.954472,216,36.469787
4632.101998,576,38.330302
6632.529107,820,40.716639
24693.922881,3001,49.00888
24717.720005,3001,57.332654
24728.849452,3001,65.002377
24734.374894,3001,73.331476
24724.9926,3001,81.702123
24733.812242,3001,96.542646
24743.097372,3001,104.897059
24743.556871,3001,113.199265
24744.305228,3001,121.584379
24730.116642,3001,130.037651
24739.316798,3001,138.455267
24737.832574,3001,146.926896
24739.606467,3001,155.32804
24745.281051,3001,163.802873
24741.87877,3001,172.364111
24744.004114,3001,187.450922
24734.226857,3001,195.240846
24741.78566,3001,203.705723
24729.202046,3001,212.213994
24685.642199,3001,220.670192
24748.999076,3001,229.10144
24740.300743,3001,237.50916
24747.647689,3001,245.96721
24740.277255,3001,254.418251
24736.68274,3001,262.890513
24750.013881,3001,271.330494
24734.428119,3001,286.310317
24749.995869,3001,294.692294
24742.060806,3001,303.091866
24755.62991,3001,311.467116
24743.9959,3001,319.810886
24745.655074,3001,327.593763
24748.104881,3001,336.025693
24748.774436,3001,344.365727
24753.252864,3001,352.765273
24753.577607,3001,361.087487
