timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
280,195.551806,35,5.587194457142857,5.587194457142857,0.0,0.0
320,226.869978,40,5.67174945,5.629471953571429,0.0,0.0
376,286.861307,47,6.103432063829787,5.787458656990881,0.0,0.0
376,271.957023,47,5.786319638297872,5.787173902317629,0.0,0.0
448,370.268966,56,6.611945821428571,5.952128286139817,0.0,0.0
536,460.267831,67,6.869669119402985,6.105051758350345,0.0,0.0
568,474.504571,71,6.683162971830986,6.187639074561865,0.0,0.0
600,492.843247,75,6.571243293333334,6.235589601908299,0.0,0.0
672,278.432186,49,5.682289510204082,6.174111813941163,0.0,0.0
864,395.069541,61,6.476549852459017,6.204355617792949,0.0,0.0
920,382.283226,59,6.479376711864407,6.229357535435809,0.0,0.0
928,464.627309,69,6.73372911594203,6.271388500477993,0.0,0.0
936,504.72585,77,6.554881168831169,6.293195628812853,0.0,0.0
960,287.209438,45,6.382431955555555,6.299569652151618,0.0,0.0
1088,428.059261,65,6.585527092307692,6.318633481495356,0.0,0.0
1184,526.143168,81,6.495594666666666,6.329693555568563,0.0,0.0
1240,240.422709,40,6.010567725,6.3109214478880595,0.0,0.0
1288,259.496242,44,5.8976418636363634,6.287961470985188,0.0,0.0
1288,244.872382,41,5.9724971219512195,6.271358084193927,0.0,0.0
1288,265.158919,45,5.892420422222223,6.252411201095342,0.0,0.0
1440,504.14681,72,7.002039027777778,6.288107764270696,0.0,0.0
1528,353.718051,55,6.431237290909091,6.294613651845168,0.0,0.0
1576,297.941544,49,6.080439673469388,6.285301739741874,0.0,0.0
1584,843.033711,114,7.395032552631579,6.331540523612277,0.0,0.0
1800,410.339675,64,6.411557421875,6.334741199542785,0.0,0.0
1848,488.605613,70,6.980080185714286,6.359561929780151,0.0,0.0
1864,234.760207,42,5.589528738095238,6.331042181939968,0.0,0.0
1888,549.136813,81,6.779466827160493,6.3470573478407015,0.0,0.0
1920,262.024514,43,6.093593348837209,6.338317209944029,0.0,0.0
1920,389.93628,60,6.498938,6.343671236279229,0.0,0.0
1968,305.530829,48,6.365225604166667,6.369605607846689,0.0,0.0
2000,628.003327,89,7.0562171573033705,6.415754531423468,0.0,0.0
2256,235.128706,42,5.598302523809524,6.39891688008946,0.0,0.0
2264,377.593744,58,6.510236965517242,6.423047457663439,0.0,0.0
2280,285.616399,49,5.828906102040817,6.396946133683847,0.0,0.0
2312,354.060195,56,6.322503482142857,6.378707279108508,0.0,0.0
2360,429.701185,64,6.714081015625,6.379737880568309,0.0,0.0
2408,400.013554,61,6.557599245901639,6.379283078987252,0.0,0.0
2408,358.40271,55,6.516412909090909,6.4070871922834804,0.0,0.0
2528,449.941515,66,6.817295681818181,6.418445386595453,0.0,0.0
2648,294.083244,46,6.393114,6.415569962866639,0.0,0.0
2704,277.032731,49,5.653729204081633,6.3795699658046265,0.0,0.0
2712,360.496306,57,6.324496596491228,6.371890480059961,0.0,0.0
2720,377.317346,57,6.619602561403508,6.379796166921561,0.0,0.0
2752,276.218813,49,5.637118632653062,6.348182551599738,0.0,0.0
2832,337.283661,53,6.363842660377358,6.34379081805676,0.0,0.0
