episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9919009860763544,-29789.717083777043,-14.89485854188852,2000,0,0,0,3.0316753804100474,1.4428549687705676,89.7
2,4000,1,smoke_nominal,0.0,0.9838676318389303,-29620.669372036504,-14.810334686018251,2000,0,0,0,2.9851894121245133,1.8586877965089637,89.94
3,6000,1,smoke_nominal,0.0,0.9758994049767039,-29666.611443323647,-14.833305721661823,2000,0,0,0,2.9956801777516104,1.7674118386002151,90.06
4,8000,1,smoke_nominal,0.0,0.9679957774941612,-29744.510127328438,-14.87225506366422,2000,0,0,0,3.0061685429335068,1.6087840864553917,90.45
5,10000,1,smoke_nominal,0.0,0.9601562256763116,-29689.009253899872,-14.844504626949936,2000,0,0,0,2.9960953796653955,1.7227373428023587,89.355
6,12000,1,smoke_nominal,0.0,0.9523802300539854,-29757.522564708,-14.878761282354,2000,0,0,0,3.0163898678854357,1.5862637910373054,88.785
7,14000,1,smoke_nominal,0.0,0.9446672753694124,-29667.207650678924,-14.833603825339463,2000,0,0,0,2.9969474970046925,1.8086670683532333,89.985
8,16000,1,smoke_nominal,0.0,0.9370168505420795,-29740.41325567684,-14.87020662783842,2000,0,0,0,3.015239180510147,1.555003257248594,89.505
9,18000,1,smoke_nominal,0.0,0.929428448634865,-29687.765832246383,-14.843882916123192,2000,0,0,0,3.0001189900102307,1.6627241453564965,89.175
10,20000,1,smoke_nominal,0.0,0.9219015668204481,-29634.085586416746,-14.817042793208373,2000,0,0,0,2.9912435771505135,1.7408414165076491,89.925
11,22000,1,smoke_nominal,0.0,0.9144357063479898,-29657.73605215583,-14.828868026077915,2000,0,0,0,2.9847025531362408,1.7353157983140666,89.46
12,24000,1,smoke_nominal,0.0,0.9070303725100843,-29642.137255836693,-14.821068627918347,2000,0,0,0,2.9837274681869848,1.846858293102864,89.085
13,26000,1,smoke_nominal,0.0,0.8996850746099793,-29735.650809488696,-14.867825404744348,2000,0,0,0,3.004258054001097,1.5743291043632008,89.475
14,28000,1,smoke_nominal,0.0,0.8923993259290596,-29726.043437432185,-14.863021718716093,2000,0,0,0,3.0045978292081643,1.696815462832798,90.315
15,30000,1,smoke_nominal,0.0,0.8851726436945972,-29730.569208194975,-14.865284604097488,2000,0,0,0,3.004121647998255,1.5975711021041434,91.035
16,30898,2,smoke_dr_0.10,0.1,0.09973100279999489,-13206.664197709812,-14.706753004131194,898,0,0,0,2.967430042859319,1.064107165857363,143.51893095768375
17,31679,2,smoke_dr_0.10,0.1,0.09949770689463626,-11034.786692728467,-14.12904826213632,781,0,0,0,2.7559623267180786,1.199292557239439,143.66197183098592
18,33679,2,smoke_dr_0.10,0.1,0.09890303994098608,-27617.959496731804,-13.808979748365902,2000,0,0,0,2.745000086999625,3.264092651324303,96.72
19,35679,2,smoke_dr_0.10,0.1,0.09831232424818978,-27295.024995093394,-13.647512497546696,2000,0,0,0,2.7066982824458314,3.6126139977519593,87.705
20,37679,2,smoke_dr_0.10,0.1,0.09772553356211931,-26582.91584378423,-13.291457921892116,2000,0,0,0,2.636122874136746,4.059340002963045,88.365
21,39679,2,smoke_dr_0.10,0.1,0.09714264180309204,-19671.72118938942,-9.83586059469471,2000,0,0,0,2.14784726161691,8.134697259120662,93.225
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-3583.6120719967266,-11.163900535815348,321,0,0,0,2.310605930559821,7.401022575896141,90.46728971962617
