#{"t_start": 1784738103.6819446, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
298.326222,47,0.114958
296.850432,47,0.216463
331.274916,51,0.333329
413.524551,62,0.467448
437.992427,63,0.608943
249.590291,42,0.703409
544.825682,79,0.875872
272.731949,47,0.976976
308.384154,50,1.085757
603.564714,85,1.269625
442.128323,64,1.405443
567.349586,84,1.586973
760.7492,105,1.816093
786.578018,108,2.049223
380.055726,57,2.173446
397.015082,61,3.102215
1185.804978,157,3.449844
239.493785,41,3.538567
250.127215,42,3.629139
566.082314,82,3.804773
328.895402,51,3.926589
417.728478,64,4.069702
552.393145,80,4.25063
775.196063,109,4.490992
567.227638,83,4.672758
488.007043,72,4.838459
635.894159,92,5.48763
504.119185,71,5.644672
182.83585,33,5.720927
497.563515,72,6.697929
463.553427,73,6.862614
459.319876,69,7.0093
506.250127,77,7.175098
465.252709,72,7.330885
598.921851,89,7.525803
329.580171,53,7.645868
268.685091,43,7.740015
707.907445,103,7.968635
434.71194,66,8.108508
279.985461,50,8.21749
304.357428,50,8.330449
682.325654,95,8.536177
652.495145,95,8.758085
288.217977,50,9.665158
1095.784472,147,9.98491
927.531928,130,10.267974
971.508635,132,10.547767
1056.130568,142,10.857684
492.295579,76,11.02507
1128.585073,151,11.991587
413.446747,63,12.13014
1448.993814,188,13.345965
2235.622647,284,13.965798
518.809228,77,14.133334
2313.689014,294,14.793354
1188.81928,162,15.147018
1574.624787,206,16.416731
429.507379,64,16.555232
1004.224938,135,16.847533
325.344969,52,16.959358
686.234492,96,17.165218
1340.754154,176,18.5484
636.271864,89,18.749303
1141.713149,155,19.09234
771.212791,105,19.32695
897.288789,121,19.595676
1691.754627,219,20.90103
539.057648,78,21.069008
732.029939,106,21.303964
1365.054079,185,21.704937
1380.826823,182,22.101659
1729.972773,227,22.5937
1489.023936,195,23.805895
2375.856265,328,27.23629
4102.76762,544,29.246125
6133.719189,811,30.986361
1125.614824,152,31.304146
