#{"t_start": 1784738103.6655545, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
211.861155,38,0.110792
394.31183,60,0.242136
377.208479,57,0.37218
363.691615,56,0.492564
284.598327,48,0.600347
638.289005,90,0.801438
389.100565,59,0.927863
298.681554,49,1.033433
547.645576,78,1.204628
218.599418,39,1.288666
491.463815,72,1.440853
302.895792,47,1.542152
738.165793,102,1.76406
717.525238,103,1.986572
416.591838,65,2.126616
277.411705,47,2.228939
583.10817,88,3.217861
266.742443,47,3.320647
478.372522,71,3.481742
571.204801,82,3.658542
548.217059,83,3.836102
381.018068,60,3.980124
346.917927,56,4.105928
300.369232,50,4.213672
367.971139,57,4.345742
484.181524,73,4.503106
354.068706,57,4.628838
208.806636,38,4.714538
357.692163,56,4.842451
585.331292,83,5.468968
586.502161,83,5.654641
349.237828,54,5.781213
444.924366,68,6.74971
1290.902444,172,7.122896
417.934469,65,7.262267
396.918592,61,7.395278
366.043787,61,7.527296
316.264165,51,7.642763
675.404585,96,7.8522
284.249416,51,7.965736
656.233089,95,8.172853
311.807552,50,8.283928
786.319841,110,8.522965
467.241534,70,8.6733
384.138669,60,8.823514
1082.758221,145,9.934087
1192.203383,158,10.278251
577.905632,83,10.453872
560.915274,80,10.626363
462.259954,70,10.779302
707.070399,103,11.006524
315.572013,52,11.117342
1073.805991,143,12.06989
1314.254029,175,12.457988
577.678271,86,13.444511
664.650349,98,13.659037
1035.32375,141,13.964925
689.610117,97,14.177437
578.512758,83,14.36092
1063.181004,144,14.688442
864.310702,120,14.953731
859.444807,117,15.21002
334.511837,54,15.339784
552.733187,79,15.513482
1606.965899,210,16.773308
1447.583702,189,17.180203
1868.645179,250,18.730261
959.760474,134,19.027472
1978.485857,255,19.594164
1008.428817,137,20.724509
484.87333,74,20.883312
1095.108379,145,21.194891
1810.399725,234,21.708299
1377.122643,186,22.114022
740.548386,102,22.340467
2868.685802,389,23.964096
1014.577871,136,26.988023
1407.081804,186,27.384305
1986.660536,255,27.963616
1165.267973,159,28.300368
6637.271598,869,30.980242
