#{"t_start": 1784838334.405158, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
180.948635,34,0.104447
343.450721,54,0.224886
256.252763,42,0.321893
238.681803,42,0.410296
305.066969,51,0.521493
424.170875,64,0.659888
504.958934,71,0.814152
481.735478,72,0.965155
309.826349,52,1.080335
436.502853,63,1.217746
315.857078,51,1.33491
538.5803,78,1.514142
454.074427,67,1.670216
186.825003,34,1.748755
506.854095,74,1.922499
399.609586,62,2.066016
435.135707,65,2.211065
317.254034,49,3.110663
334.990262,51,3.225787
436.381624,66,3.376985
492.79635,71,3.544763
431.27448,64,3.68668
337.050199,57,3.824581
279.539732,45,3.928509
380.45972,61,4.069498
603.368354,86,4.262481
444.221941,68,4.415567
427.678491,65,4.564351
400.27609,63,4.714968
214.522108,38,4.797239
429.134277,62,4.940939
236.875833,41,5.037683
511.139604,73,5.199993
458.936392,67,5.352639
480.524158,71,6.302351
316.46666,51,6.415562
337.830163,54,6.536221
433.4526,69,6.696179
289.983013,47,6.801077
306.064394,51,6.913868
199.725398,36,6.996342
412.128949,63,7.139673
1031.186999,140,7.45096
851.826599,117,7.722222
825.183687,116,7.982714
780.038066,108,8.220514
465.024297,67,8.367711
724.695774,101,9.381026
349.217109,56,9.501847
508.262366,73,9.663828
303.31242,50,9.775068
736.07297,103,10.004667
588.849026,84,10.197594
612.74022,90,10.400024
795.013067,114,10.658038
399.188241,60,10.792627
793.103127,107,11.033854
392.608213,63,11.172539
404.082875,63,11.314783
381.735505,58,11.44811
491.317267,71,11.612601
399.91258,64,12.545193
566.487072,82,12.729819
774.828736,106,12.972556
938.733432,129,13.261891
827.584573,112,13.5093
686.571921,96,13.727403
341.642247,55,13.846315
872.270249,117,14.106277
511.425818,75,14.280618
575.775053,84,14.463573
772.26725,108,14.706719
484.957931,73,15.659376
429.716674,67,15.806841
1206.158242,160,16.178424
531.780066,79,16.352567
405.817736,62,16.489645
616.136656,93,16.706892
720.437467,99,16.923812
545.685457,81,17.103458
581.40292,86,17.292973
471.795193,69,17.451221
1029.374412,137,17.753402
688.720212,97,18.75676
513.919127,75,18.927764
936.016406,125,19.204867
836.492751,116,19.459953
701.776974,98,19.67277
572.949983,84,19.858632
774.382305,108,20.096466
1474.338627,193,20.530603
696.503789,98,20.755397
1625.728271,210,22.031639
1101.976592,145,22.347377
848.099922,113,22.603824
994.299787,139,22.907806
675.484623,97,23.124223
940.387622,127,23.405573
765.739813,105,23.643698
1164.856339,155,24.778392
1186.820997,157,25.125181
