#{"t_start": 1784838334.419643, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
290.569363,51,0.127585
610.875807,86,0.324523
404.465417,61,0.454113
382.177737,58,0.578147
361.223248,55,0.696518
305.44897,48,0.803108
648.638146,92,0.997449
605.109483,85,1.182421
182.35774,34,1.261222
887.570894,121,1.539564
254.007419,43,1.637103
370.731044,59,1.779187
126.667519,25,1.837279
393.454243,58,1.969166
365.107814,58,2.103625
375.683394,58,2.234272
557.911381,79,3.199526
198.56165,35,3.279509
258.020851,43,3.379359
254.390967,45,3.484651
663.90932,92,3.702549
356.147793,56,3.830148
447.350197,69,3.990476
559.677052,79,4.165849
632.661373,92,4.374055
511.17277,74,4.541528
371.848887,58,4.672893
323.388519,51,4.794763
337.319499,55,4.921293
277.363961,45,5.02907
454.976143,67,5.174649
471.428013,69,5.333019
321.448683,55,6.2465
361.854896,56,6.372349
338.551627,54,6.490821
1096.295251,149,6.831622
343.644551,56,6.95718
405.522176,63,7.097676
397.607424,59,7.233996
478.513619,70,7.386876
432.265572,64,7.527912
389.334096,60,7.671511
406.710394,63,7.814494
534.641269,80,7.994925
465.587257,70,8.146405
372.86282,59,8.279732
389.431569,59,8.4095
435.650807,66,9.342746
502.878935,77,9.512841
322.909961,53,9.628814
377.500429,60,9.764502
433.675645,65,9.907507
750.81663,103,10.134569
841.137062,115,10.402976
1149.273566,155,10.748638
507.222627,78,10.930735
482.495259,73,11.090407
524.769394,77,11.259632
363.430283,55,11.389074
607.508686,86,11.58675
343.987161,61,12.511032
451.578407,70,12.672432
508.68654,81,12.854249
448.468507,68,13.010976
568.176574,82,13.195958
761.259274,104,13.420188
484.149232,71,13.582642
357.615036,56,13.710017
484.407548,70,13.862668
493.049591,71,14.01976
1113.973733,147,14.351484
767.194733,105,14.587015
468.00738,68,15.526425
654.222129,91,15.728603
483.131342,70,15.904045
1013.245642,137,16.208912
1365.984105,179,16.60779
1046.766142,142,16.926018
434.858216,68,17.075135
1080.803494,146,17.401074
706.54383,97,17.613039
688.387087,96,18.617942
444.328038,66,18.765626
789.78326,108,19.009856
776.993403,108,19.248534
936.277845,130,19.532991
1024.762098,139,19.836817
592.69289,85,20.024079
1109.077398,149,20.356035
615.036177,88,20.557389
567.727345,82,20.746839
656.058296,94,21.761372
929.02502,128,22.049689
835.003651,115,22.297678
961.242891,129,22.59048
874.541881,120,22.85142
630.833759,87,23.04387
604.198703,86,23.234555
1619.154933,210,23.704004
702.765909,98,23.918309
1012.670279,138,25.018939
1135.812425,152,25.351894
1170.021733,154,25.685112
868.627134,117,25.942955
1180.996531,155,26.284925
862.008,119,26.545458
882.312146,119,26.806396
949.632143,128,27.890386
892.632463,124,28.168141
861.042874,117,28.427054
1078.352186,142,28.739401
1140.816119,151,29.076535
1170.422166,158,29.426302
1593.345296,208,29.884999
1570.199561,203,31.140372
1627.636614,213,31.610291
1493.072463,195,32.041532
1285.945786,172,32.414878
1298.742722,171,32.791934
1047.021038,140,33.095405
842.090975,117,34.151291
1043.13694,142,34.458039
1271.867505,169,34.829643
1045.805403,140,35.137585
706.129797,101,35.359312
1439.558713,191,35.783146
1084.233772,148,36.130192
1288.760418,172,37.292088
1491.441928,196,37.725595
1806.734101,237,38.246835
1307.395884,173,38.630017
1327.405708,175,39.029825
1972.034369,253,40.379844
1658.812364,218,40.860796
4368.90239,550,42.065057
2015.517569,262,43.440165
18532.675063,2291,50.021656
24667.613446,3001,58.90653
24711.955688,3001,67.810097
24722.813413,3001,76.737329
24727.983126,3001,85.687223
24736.781226,3001,100.566445
24733.979495,3001,108.737738
24735.417993,3001,117.707204
24740.625407,3001,126.680886
24735.977104,3001,135.690028
24730.762107,3001,144.652408
24737.564265,3001,153.606196
24736.839874,3001,162.461159
24732.687473,3001,171.24123
24739.302219,3001,180.085187
24745.583723,3001,188.923631
24733.229182,3001,204.312366
23062.560475,3001,213.223317
24733.522183,3001,222.177005
24733.488011,3001,231.087182
24742.967636,3001,239.974161
24744.552505,3001,248.17704
24746.276737,3001,257.116122
24748.720775,3001,266.184861
24734.992596,3001,275.108734
24723.099009,3001,283.99981
24726.030873,3001,299.577964
24736.925505,3001,308.480945
24717.871024,3001,317.404679
24738.631941,3001,326.387841
24741.50667,3001,335.313122
24741.002638,3001,344.207732
24726.918282,3001,353.193439
24729.508521,3001,362.100021
24726.80433,3001,370.991879
24743.315824,3001,379.087469
24743.604326,3001,387.9979
24727.467723,3001,403.424362
24750.700779,3001,412.311249
24728.521732,3001,421.193425
24750.771427,3001,430.019264
24744.173615,3001,438.809863
24726.117683,3001,447.72662
24743.718581,3001,456.580914
24739.430239,3001,465.396371
24742.021699,3001,474.291793
24737.115173,3001,483.200318
24732.165778,3001,498.769691
24715.382373,3001,507.759234
24740.177832,3001,516.694888
24712.380715,3001,524.868873
24722.742039,3001,533.821962
24740.534187,3001,542.798589
24734.046974,3001,551.719533
24744.453306,3001,560.69777
24732.166261,3001,569.726024
24727.909088,3001,578.656627
24719.057053,3001,594.283831
24742.117259,3001,603.173933
24746.012657,3001,612.123735
24733.739086,3001,620.996879
24751.302902,3001,629.864991
24721.005667,3001,638.716492
24730.348219,3001,647.594393
24733.92992,3001,655.664091
24709.237994,3001,664.506265
24721.517548,3001,673.415014
2783.164295,368,674.992405
24738.44177,3001,683.847509
24730.966229,3001,699.27114
24719.591882,3001,707.320018
24735.868315,3001,716.094319
24739.177395,3001,725.031971
24729.709653,3001,733.910665
24738.277308,3001,742.871285
24733.208549,3001,751.880209
24733.36838,3001,760.842975
24732.412244,3001,769.801087
24726.8916,3001,778.727704
