#{"t_start": 1784839253.4402277, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
274.814404,45,2.030469
538.289671,78,2.305746
528.844402,78,2.58397
421.93659,65,2.816771
417.000992,62,3.057626
312.70484,53,3.263752
451.492665,70,3.531008
691.832101,96,3.884795
341.919881,55,4.08683
407.542362,62,4.316614
213.832312,37,4.453633
286.560624,45,4.616053
303.685696,49,4.796902
225.154578,39,4.941606
329.936346,54,5.144617
415.404676,63,5.38081
337.240666,53,5.581247
552.655619,80,6.691541
531.638293,75,6.965553
252.820266,41,7.114527
387.609172,62,7.344069
412.056644,63,7.569792
361.743761,56,7.775216
339.121847,52,7.970739
413.553633,66,8.218844
530.826003,77,9.390838
310.022423,50,9.576649
359.957836,56,9.782187
799.442379,110,10.192188
847.435254,117,10.629406
368.524,58,10.841351
285.697818,49,11.019733
269.90035,46,11.996908
450.435675,67,12.243121
547.132451,80,12.543317
417.779286,65,12.780528
387.659249,60,13.014527
1090.929206,145,13.540744
583.193454,83,13.848119
431.297965,68,14.097486
1082.351677,148,14.634274
554.379088,83,14.979228
453.337436,73,15.250211
764.484375,105,15.629383
831.020053,116,17.802304
440.821583,67,18.039904
571.754657,83,18.341868
889.961427,120,18.779785
465.948449,69,19.032571
831.349251,113,19.443659
380.606359,61,19.662822
690.400108,96,20.016981
283.891197,48,20.193915
957.36705,129,20.661609
468.84717,70,20.923599
490.185774,77,21.201816
887.57496,122,22.427689
1744.445744,227,23.257145
767.60203,106,23.637772
680.440734,95,23.978302
355.942399,57,25.070298
478.188657,73,25.335745
965.965542,130,25.80598
738.800632,104,26.173653
671.203321,95,26.522858
500.255072,75,27.58722
1094.656829,150,28.128627
801.377832,112,28.539604
834.930733,113,28.949128
261.56985,44,29.113597
693.871793,98,29.46533
874.636231,118,29.890365
524.957853,79,30.175113
305.102253,54,30.36904
785.133163,107,30.758218
780.96191,109,31.930912
1064.127983,142,34.048265
870.722651,123,34.493174
1350.257725,178,35.131594
620.516202,90,35.455417
850.229497,116,35.873013
1594.933883,207,36.62081
1192.181291,159,37.993945
1010.739703,139,38.494439
1142.814324,152,39.049809
876.688091,120,39.48604
1132.294086,152,40.053357
784.423382,109,41.74914
740.737235,103,42.120324
922.271547,126,42.573622
716.538619,102,42.943985
1494.60646,196,44.443486
1352.395336,180,45.089608
1205.400897,162,45.670318
1005.150221,138,46.167341
1353.013387,179,46.809541
1127.074486,150,47.35665
983.745375,132,48.636231
2638.574463,335,51.833159
2170.26025,277,52.831227
1209.842986,160,53.415102
976.559701,134,53.898759
985.385323,133,55.166965
1895.803537,247,56.053245
1542.553199,201,56.773318
1004.060215,137,57.256277
1315.949997,174,61.607841
1592.860554,209,63.201698
1863.47644,244,64.066035
1533.319067,201,64.767154
2096.513098,271,65.73789
1501.965961,196,66.433991
2863.184364,376,73.795322
3359.704476,445,75.382817
864.604212,120,75.817006
2247.208107,307,77.718179
3090.750504,408,79.162877
1378.171548,183,84.643534
2926.670329,389,86.814561
3011.827393,392,88.204569
3978.746585,532,90.89013
4075.122522,532,108.809518
2599.865123,335,109.985673
3964.322269,513,112.604513
23913.737543,3001,171.310641
24519.661775,3001,235.096872
23071.579978,3001,296.716168
8634.340612,1134,327.150505
23290.277952,3001,391.3823
23063.538435,3001,455.364673
23108.156828,3001,493.658926
23006.998708,3001,557.328127
23328.934036,3001,621.989424
23156.259563,3001,686.066255
23200.957292,3001,749.708084
23219.77923,3001,813.192691
23259.744968,3001,877.309598
23309.906208,3001,940.802418
23207.650805,3001,1004.803932
23242.899742,3001,1069.623731
23194.470805,3001,1133.499351
23291.851384,3001,1197.068736
23415.48168,3001,1261.111265
23176.675747,3001,1299.843059
23207.142205,3001,1364.467095
23341.571312,3001,1428.226286
23306.213237,3001,1491.584215
23184.041449,3001,1556.362015
23133.255231,3001,1621.045727
23165.306139,3001,1684.646061
23287.673554,3001,1748.964182
21084.216065,2739,1812.945554
22888.081604,3001,1876.648036
23260.107217,3001,1915.124923
23335.231281,3001,1980.000072
23230.783403,3001,2044.977313
23238.651539,3001,2109.535849
23252.378085,3001,2172.818844
23139.705466,3001,2237.445701
23432.992893,3001,2302.59016
23403.753797,3001,2366.710651
