#{"t_start": 1784839253.4174826, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
577.64995,81,2.181252
392.521664,59,2.38609
555.97746,80,2.675082
318.449854,51,2.859116
413.46146,64,3.106675
535.541819,77,3.400912
212.692777,39,3.55164
305.77684,49,3.734973
492.123138,72,3.996873
255.100931,42,4.151493
300.234716,49,4.333246
206.278459,37,4.469953
322.386288,55,4.670217
381.373093,59,4.888351
504.340465,73,5.161521
319.996887,51,5.353398
333.047614,55,5.563932
495.005041,72,6.643155
511.771455,76,6.920534
384.272642,59,7.13558
302.876164,52,7.326435
328.606169,52,7.514906
391.083702,58,7.726413
571.934212,82,8.031743
452.222905,69,8.294794
729.081112,103,9.560167
402.139778,62,9.788175
307.474671,51,9.976437
945.339234,128,10.452575
592.309349,84,10.765032
360.546827,57,10.976686
475.278275,70,12.041732
375.967971,57,12.248574
933.125345,129,12.727982
435.635078,66,12.975943
491.521645,75,13.253174
608.737038,92,13.592244
381.029671,59,13.813062
660.391289,93,14.151716
479.391017,71,14.405151
1030.794279,139,14.947565
284.102392,48,15.133366
872.0705,122,15.575727
427.046789,64,16.593276
571.773898,84,17.867658
663.509288,94,18.199484
422.096483,65,18.439412
520.550632,80,18.730911
701.948719,100,19.097583
570.364836,82,19.396269
570.539397,80,19.683865
426.78455,67,19.933766
614.208005,89,20.258877
1031.96414,136,20.752882
506.285963,74,21.026299
599.381712,84,22.122904
1356.664574,179,22.767587
816.761073,112,23.177101
897.279899,120,23.606412
428.507074,67,23.848976
279.262946,44,24.007903
1442.231341,188,25.570254
641.952104,91,25.901201
1575.388714,208,27.451155
895.958157,122,27.891316
488.493751,71,28.141282
1364.623684,181,28.801625
401.853961,64,29.035982
578.865329,84,29.342707
905.617635,124,29.78998
303.196455,52,29.978347
960.560952,133,30.455332
801.058573,111,30.856097
764.605392,107,32.025782
801.464885,109,34.023112
485.861845,72,34.284527
818.946266,114,34.690673
872.197963,119,35.11849
1415.839902,187,35.792607
697.621666,102,36.162071
1557.806149,202,36.894982
326.242062,55,37.097826
861.131248,118,38.312542
760.876044,105,38.69777
1589.42693,208,39.450845
757.184424,107,39.840437
1535.24558,198,41.878691
698.048048,103,42.24744
878.411047,122,42.686602
829.603522,116,43.90019
1262.699219,170,44.511001
1239.683546,166,45.106604
877.999587,121,45.547167
980.876568,134,46.01963
1045.309341,141,46.526536
944.148627,128,46.995385
973.390499,132,47.47312
1455.563911,190,50.953506
763.924647,106,51.333809
1034.00261,141,51.839981
1346.944178,179,52.488248
2654.212809,336,53.709453
1232.528927,163,55.083441
1608.416904,209,55.835224
1692.958276,220,56.614681
2281.11871,301,61.410119
2262.6956,292,63.309532
1238.751775,164,63.889908
2098.324363,271,64.837811
962.185225,131,65.309891
1900.055595,246,66.187955
1577.739131,209,67.733583
2441.915454,317,74.084677
1320.194016,175,74.699457
2469.286883,317,75.843255
1114.760042,151,77.182362
4056.88312,544,79.116688
1583.771757,207,84.684921
3085.140543,410,86.930912
3578.094605,466,88.57903
1350.416947,179,89.219704
23259.839929,3001,139.608196
1141.753087,156,140.155177
24361.774866,3001,203.018893
20680.523409,2720,263.802742
23246.422277,3001,327.559184
23440.449544,3001,391.791166
23070.292762,3001,455.768
23263.097518,3001,519.555377
23047.397494,3001,558.53641
23187.574673,3001,623.191423
23316.21394,3001,686.472198
23343.663864,3001,750.115092
23327.63799,3001,813.597073
23086.331577,3001,877.713365
23171.523674,3001,941.210297
23206.321948,3001,1005.215007
23218.568109,3001,1070.031529
23288.504211,3001,1133.906126
23284.241877,3001,1197.480092
23128.060991,3001,1261.523794
23192.998892,3001,1300.272444
23320.609406,3001,1364.876027
23170.013387,3001,1428.63709
23526.360848,3001,1492.792894
23209.182953,3001,1556.774868
23341.513316,3001,1621.448214
23261.787229,3001,1685.062396
23015.752102,3001,1749.376178
21573.915007,3001,1814.330104
23186.17243,3001,1877.990633
23135.131978,3001,1942.167022
23244.983601,3001,2007.442616
23327.422707,3001,2071.986517
23453.226276,3001,2110.893231
23303.389075,3001,2174.941613
16793.526095,2191,2235.888072
23272.257749,3001,2301.026033
23201.258986,3001,2365.186372
