#{"t_start": 1784839253.424961, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
539.171479,78,2.16392
611.694772,85,2.462075
302.821974,49,2.638263
350.546237,57,2.844361
580.053495,81,3.151839
489.928237,72,3.436333
285.376433,48,3.613006
314.271887,51,3.806986
508.4376,74,4.074172
323.350118,52,4.266745
414.876434,63,4.501277
502.252026,77,4.776658
227.456856,38,4.922284
224.640584,38,5.067855
288.357396,46,5.242329
273.878535,45,5.406996
236.397558,41,5.564431
742.016188,102,6.752535
451.25167,68,7.000835
271.01426,46,7.17136
364.11558,58,7.384252
421.729102,64,7.614001
250.919006,43,7.772228
343.309319,53,7.969606
320.175395,51,8.158152
730.419921,101,9.423536
653.833154,91,9.757588
640.458688,90,10.096171
353.466274,55,10.298972
413.94555,64,10.533932
680.223742,95,10.88866
729.862373,102,12.070251
547.722313,77,12.357668
515.985535,75,12.636129
436.601853,66,12.876658
475.211302,70,13.142215
346.706751,55,13.341668
371.094946,59,13.559492
419.027804,72,13.827925
467.226817,70,14.082677
342.224589,54,14.278908
339.464253,56,14.481374
835.541629,116,14.935292
345.421027,58,15.160107
435.312302,66,15.404166
420.642687,62,15.624383
409.145151,61,16.633391
524.323129,77,17.878356
667.808404,98,18.228003
1029.69442,137,18.729296
603.117634,87,19.04637
793.491029,113,19.457631
583.633626,84,19.764032
314.35408,52,19.955398
454.407287,68,20.204082
593.761322,85,20.516501
684.243254,101,20.88236
378.895327,59,21.098483
856.673167,118,22.313437
355.268542,56,22.515419
1006.577645,135,23.008853
393.650863,59,23.227273
466.06118,70,23.472066
614.681329,87,23.788081
535.412791,80,24.079903
775.010549,106,25.345833
572.53904,82,25.640926
1181.836332,161,26.220547
539.010858,84,26.525917
628.286281,90,27.645553
634.079693,92,27.981149
561.331052,83,28.278841
974.118936,130,28.747416
1286.685183,169,29.368393
451.710334,71,29.620427
649.998417,93,29.960093
786.847289,109,30.350148
824.032206,113,30.761503
1452.888307,189,32.226547
970.383008,131,34.304642
1315.081415,175,34.92669
334.467212,56,35.131098
1169.610327,154,35.683906
926.721551,126,36.139897
1746.863118,224,36.955964
890.29375,120,38.181354
565.462991,83,38.479696
1267.048644,167,39.089419
2047.588492,262,40.055994
811.627509,116,41.77963
940.195522,128,42.240786
1180.455021,159,42.810383
994.033501,133,44.084484
1206.931363,160,44.659615
1101.233256,147,45.193637
1129.230707,151,45.731179
1272.36528,172,46.349602
1058.601671,144,46.868768
1460.147875,192,48.354198
1558.459781,206,51.104567
1496.788273,197,51.811244
2041.701131,267,52.774368
1283.081442,169,53.390347
1784.402937,232,55.019284
1323.249228,175,55.644849
1469.973092,191,56.328017
798.397131,113,56.729098
1295.276641,173,61.055816
2452.299295,320,63.064806
1445.126885,191,63.740479
1784.110976,230,64.553768
1188.660697,158,65.109452
1124.513826,153,65.660573
2504.981343,333,67.648597
1637.687811,214,73.624542
2547.565096,328,74.796349
1416.941538,189,75.474317
1850.771726,241,77.137016
2597.717899,339,78.341255
1494.854115,197,79.042762
5796.229928,772,87.409007
5516.952117,734,90.021937
4040.935345,533,108.732518
3775.628751,498,111.281239
24484.440793,3001,169.21882
24564.053637,3001,232.988107
23129.162431,3001,294.571011
23597.586376,3001,358.685888
23274.808968,3001,422.949876
23106.758008,3001,486.764781
23142.079575,3001,525.299738
23017.81394,3001,590.159614
23231.087178,3001,654.540567
23263.299902,3001,718.367796
23194.063078,3001,781.527414
23128.950411,3001,845.411847
23229.359045,3001,909.528336
23236.995392,3001,973.083027
23271.759521,3001,1036.88186
23068.075628,3001,1101.250047
23277.856073,3001,1164.6745
23160.964304,3001,1228.715168
22460.092266,2963,1267.108865
23295.489985,3001,1331.66155
23323.493335,3001,1395.84279
23259.956522,3001,1459.75704
23221.20635,3001,1524.269261
23213.827305,3001,1588.819306
19905.485078,2588,1650.686826
23305.936133,3001,1714.620132
23657.429532,3001,1779.298286
23213.532731,3001,1818.460416
23458.981432,3001,1882.109876
23172.156059,3001,1946.268563
23375.616112,3001,2011.554577
23091.058361,3001,2076.121791
23289.41396,3001,2140.580603
23371.681272,3001,2204.64836
23398.007217,3001,2269.789991
23224.795245,3001,2334.450951
