#{"t_start": 1784839253.4150486, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
286.831013,47,2.063454
416.947458,63,2.285229
404.874571,64,2.51031
461.996132,70,2.761391
256.803338,44,2.928093
230.119266,40,3.080498
474.918824,70,3.350693
588.932706,85,3.669561
692.637805,98,4.032601
504.525581,72,4.298717
276.572692,48,4.477015
299.971227,50,4.657336
319.406464,50,4.843386
383.592028,60,5.068988
438.277007,66,5.313761
269.157485,45,5.48117
350.771147,55,6.508106
394.964003,61,6.730493
385.328932,58,6.940579
815.048444,111,7.348514
509.351246,76,7.622229
452.071312,69,7.877906
705.362483,98,8.246994
382.173688,60,8.469323
1351.639214,179,10.018788
407.387789,64,10.25528
354.500804,57,10.467544
679.306871,96,10.823001
362.603206,57,11.031924
771.006826,107,12.232561
376.936462,58,12.455472
269.812275,44,12.615734
358.768775,58,12.827865
539.27488,79,13.127079
521.990716,80,13.41634
452.80301,67,13.66516
561.559049,82,13.969201
321.316356,52,14.158321
502.937891,76,14.435237
621.534866,87,14.750428
390.217397,62,15.017523
514.374028,75,15.29622
1064.024212,144,16.599807
395.812423,62,17.792396
639.32461,92,18.119386
345.52311,55,18.323419
595.52378,87,18.634704
502.268397,76,18.92117
779.30986,110,19.314776
475.600368,74,19.585743
747.98816,106,19.975759
400.380034,65,20.213071
1234.067988,165,20.814007
575.233865,82,21.11547
302.295368,51,22.093898
1082.765917,142,22.603583
479.67819,74,22.871032
624.905525,89,23.197219
1163.341837,154,23.7482
467.085674,68,23.993564
986.931684,137,25.378135
790.042184,110,25.77327
936.734045,130,26.241905
603.434506,87,26.557629
692.315543,98,27.706278
367.931133,57,27.915139
446.641126,70,28.163913
661.743834,95,28.510942
581.377052,83,28.812176
462.018939,69,29.065494
627.551701,91,29.3962
339.196789,56,29.593485
959.709368,130,30.065552
784.155883,107,30.448889
574.463649,82,30.748745
1205.938182,159,32.105524
1469.891955,192,34.404526
731.268877,102,34.766424
1092.633374,148,35.301144
2110.365707,274,36.285918
1097.477867,147,36.817737
931.866819,125,38.06776
1362.615164,177,38.712454
476.911773,77,38.988138
1347.635236,179,39.640306
877.366748,122,40.099782
1204.613152,159,41.974103
1389.6915,183,42.632645
779.369971,108,43.026704
938.781505,129,44.283446
1421.76365,187,44.953744
1239.121113,167,45.56047
1234.451761,163,46.141294
1099.274035,148,46.673414
837.296361,114,47.087919
925.171105,126,48.330134
1209.344279,159,50.911468
1329.750548,175,51.538537
1987.546299,258,52.471814
826.413198,114,52.88081
1001.888976,134,53.371674
1657.203452,216,54.938341
1333.193731,177,55.574665
1272.832137,170,56.1846
1239.911954,166,56.778635
2028.521301,260,61.425589
2174.239583,284,63.293391
2568.805419,336,64.475101
1440.049797,190,65.147915
2074.099128,267,66.105864
2674.989033,366,68.215265
3011.547824,402,74.86053
1513.753984,198,75.571083
2181.891679,283,77.390824
2517.815918,321,78.52552
1974.531976,257,79.442823
2774.671278,365,85.566063
2287.83785,296,87.405983
2285.729168,297,88.457497
1540.0701,204,89.184936
22542.902942,3001,139.575133
24309.681708,3001,202.43627
24321.08136,3001,264.210828
23154.42262,3001,327.977492
23055.841692,3001,392.202739
23227.206363,3001,456.174129
23273.542522,3001,519.972236
23188.296309,3001,584.89067
23450.627711,3001,623.602411
23340.998503,3001,687.665072
23312.99093,3001,751.29489
23397.829097,3001,814.003724
23312.279157,3001,878.125284
23202.794618,3001,941.61691
23153.575778,3001,1005.626338
23169.46443,3001,1070.434797
23168.488161,3001,1134.321554
23252.066115,3001,1197.890487
23244.901561,3001,1261.951528
23072.503863,3001,1326.499166
23316.380198,3001,1365.294638
23250.130583,3001,1429.03939
23300.842677,3001,1493.198245
23227.056693,3001,1557.973633
23386.081288,3001,1622.643423
23358.865472,3001,1685.468526
23344.17754,3001,1749.794811
23702.292798,3001,1814.745341
23314.574129,3001,1878.406252
23543.375132,3001,1942.578442
23282.826711,3001,2007.854825
23469.804785,3001,2072.405071
23494.496849,3001,2136.891294
23670.438293,3001,2175.35503
23045.195702,3001,2240.005846
23133.245188,3001,2305.185523
