#{"t_start": 1784839253.4272084, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
523.076275,76,2.153648
373.954093,57,2.351305
571.07365,83,2.65164
336.366415,52,2.837844
392.200165,59,3.064282
461.175436,67,3.323472
284.167445,48,3.50872
446.547435,67,3.761034
647.175991,90,4.087295
315.902848,50,4.27228
335.185119,53,4.470479
283.079227,50,4.649944
517.408614,74,4.924702
359.339905,59,5.144468
423.96326,65,5.387339
229.01575,41,5.546314
581.086104,82,6.662744
1016.392225,134,7.152484
397.270455,61,7.377864
398.390283,63,7.603085
432.668616,65,7.844835
303.545303,52,8.039388
268.217139,45,8.208292
685.107271,93,9.440546
481.957686,69,9.694034
271.877225,46,9.861193
427.659325,67,10.115336
1998.444078,258,11.069896
498.354664,73,12.142073
710.077442,96,12.504339
297.870343,50,12.686003
416.492517,64,12.923844
559.161461,81,13.225986
407.783097,64,13.460807
1128.63244,152,14.022596
326.631884,54,14.221849
752.108233,104,14.596072
383.873045,62,14.822387
307.51464,51,15.051561
547.21124,81,15.349458
802.409278,110,15.743932
649.06921,90,17.827014
314.90501,51,18.006791
1333.734046,176,18.643216
1006.313665,136,19.146178
609.48141,85,19.451279
576.206943,84,19.757606
448.596248,68,20.008179
964.843112,131,20.486392
453.123645,69,20.735837
440.218623,65,20.979034
358.376653,54,21.172968
1030.91771,138,22.458205
676.850004,96,22.807481
408.021752,64,23.043514
545.467612,81,23.334665
898.68118,123,23.777408
356.318668,57,23.982499
446.750297,74,25.136577
607.180876,87,25.449339
489.108429,73,25.714414
1166.754001,155,26.272474
955.606894,129,27.535604
390.335162,59,27.749808
281.533603,46,27.91819
748.484502,108,28.305466
929.658436,129,28.770647
448.587372,67,29.019173
585.217322,84,29.324932
1072.977766,143,29.839757
1416.5712,186,30.515979
506.547982,78,30.794736
1762.891636,227,33.996473
611.711311,89,34.325793
1175.567383,155,34.874096
1765.930554,228,35.696771
801.050154,110,36.094465
568.95578,83,36.394032
490.609854,73,36.660281
815.641298,113,37.072254
1410.670606,192,38.559165
1236.714741,165,39.159363
817.000299,112,39.567037
894.650714,121,40.02139
780.229541,109,41.716059
737.694996,103,42.084998
724.779247,104,42.460985
1105.355083,149,43.003907
1132.192031,153,44.350343
1665.590709,218,45.13134
1012.497512,136,45.620162
1025.780647,140,46.121367
942.848314,130,46.585616
1282.406362,171,47.205593
1436.403152,191,48.702265
954.970083,131,51.171004
995.274007,135,51.646962
1303.804239,173,52.279732
1852.110694,251,53.184307
964.564068,131,53.664144
735.449728,104,54.824424
945.698866,128,55.288908
1853.210846,243,56.153638
1197.452267,162,56.731834
1282.834081,171,61.048283
934.617266,127,61.521397
863.990218,118,61.956309
1891.713388,249,63.675402
1766.147058,231,64.488355
1721.074706,223,65.281861
1560.95111,209,66.029
3536.51049,457,73.677454
13448.701637,1712,85.401667
2724.839613,350,87.442166
2812.424946,357,88.704052
23009.703295,3001,139.10375
24461.240192,3001,201.936036
4593.070543,606,204.858977
9037.764958,1183,235.164423
5055.914827,654,237.46685
24026.384436,3001,299.114335
23403.150254,3001,363.219919
22883.036893,3001,427.473285
23289.843243,3001,491.231616
23170.498894,3001,555.694723
22999.496832,3001,620.360442
23209.980326,3001,684.428672
23265.51134,3001,748.076193
23293.177161,3001,811.563106
23330.903027,3001,875.663196
23396.499952,3001,939.178066
23270.120472,3001,1003.145369
23146.415732,3001,1041.358891
23214.451653,3001,1105.765004
23244.309228,3001,1169.181523
23146.323594,3001,1233.159607
23171.612411,3001,1297.409757
23168.406839,3001,1362.03928
23174.078841,3001,1425.808018
20101.169942,2622,1488.594038
23257.069952,3001,1553.367364
23273.227013,3001,1591.385818
23484.398121,3001,1655.405073
23533.450208,3001,1719.377682
23418.07208,3001,1784.075087
23175.414434,3001,1848.687289
23471.435203,3001,1912.251173
23264.559711,3001,1977.092576
19146.042409,2494,2040.293021
23072.836157,2991,2104.018293
23549.511933,3001,2142.705172
23108.429598,3001,2206.798437
23400.148019,3001,2271.954325
23367.724583,3001,2336.580829
