#{"t_start": 1784735680.8806076, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
486.53672,71,0.206223
421.234581,66,0.38376
356.758114,58,0.527147
271.47369,45,0.641533
278.602566,46,0.756916
292.10624,49,0.879308
366.195028,58,1.028499
604.021267,84,1.238609
404.804145,62,1.401864
715.162147,99,1.655706
430.112917,63,1.8191
259.588671,44,1.933518
440.280666,66,2.101462
428.190829,64,2.267269
417.509367,62,2.43175
385.471567,62,2.590019
371.720503,58,3.696005
373.053682,62,3.84953
316.680806,55,3.995873
483.163816,71,4.175553
613.620228,87,4.397203
678.288974,95,4.656305
339.247947,54,4.787982
433.765228,68,4.954613
404.55678,61,5.110093
486.918778,73,5.290856
278.234083,48,5.413303
433.87276,67,5.576247
466.796301,70,5.761106
627.791994,88,6.463762
384.420139,60,6.620804
1709.976738,220,8.084026
319.184995,51,8.206726
626.640302,89,8.444293
694.577651,99,8.689224
747.081432,106,8.950325
433.244597,69,9.111352
422.148736,64,9.267902
488.388808,72,9.444297
406.181768,64,9.596558
369.629672,65,9.800938
539.597555,79,9.984372
369.311933,57,10.130809
272.969068,45,11.133782
546.514687,78,11.304093
705.362354,101,11.530474
1196.883073,161,11.890849
1680.278325,217,12.388969
407.548568,63,12.526965
842.840962,117,13.351362
731.730713,100,13.568008
428.96337,67,13.720759
485.651104,71,13.87819
930.703352,125,14.960908
1888.199226,246,15.495442
571.117425,82,15.676259
529.627681,78,15.843792
667.376536,94,16.070739
511.471418,75,16.232737
1267.620482,167,16.598532
1610.688094,210,17.870269
281.033969,45,17.9694
2148.527599,277,18.568815
2010.023043,258,20.739035
1836.782735,237,21.240141
1687.313375,218,22.507362
3398.184389,443,23.455478
6792.47216,872,26.136504
11019.550431,1362,33.633148
